,fea_customer_id
150107,8099180
150108,14706450
150109,1810270
150110,9040953
150112,16434543
150113,16437661
150115,1891496
150117,7993946
150118,6348701
150119,18817012
150120,2000463
150121,13817706
150122,8287206
150123,16788580
150124,12667637
150125,6287178
150126,15352282
150127,15286353
150128,10397878
150129,14630541
150130,18166566
150131,11701008
150132,13530828
150133,12532749
150134,16231946
150135,13158594
150136,13852157
150137,15978060
150138,16073856
150139,14513456
150140,1332093
150142,13513296
150143,9631314
150144,13271325
150145,12694846
150146,5800788
150148,5826089
150149,12764625
150150,16340553
150151,13852069
150154,16730941
150155,8840064
150156,16974151
150157,13311973
150158,16224451
150159,15954434
150160,5849148
150161,15814208
150162,13369151
150164,15255637
150165,1945435
150166,8528341
150167,13404903
150170,16364975
150171,7179098
150172,8699404
150174,6366396
150176,14591005
150177,17835503
150178,14848699
150179,7037587
150180,13184039
150182,8105556
150183,9889469
150184,14597808
150185,6631820
150186,250401
150187,19084213
150188,16224910
150189,13559888
150190,1378390
150191,16535663
150192,7967183
150193,12851828
150196,11721085
150197,16207955
150200,14601303
150201,16423156
150202,6502551
150203,8776993
150204,16678686
150206,867469
150207,8412526
150208,10716572
150209,16623145
150210,10484176
150211,13523372
150212,16926813
150213,17140928
150214,15065426
150216,15431858
150217,7927330
150218,8143510
150219,8010234
150220,16017642
150222,16887120
150223,10811916
150224,14607923
150225,985965
150226,14798679
150227,16243864
150228,16809868
150229,6984247
150230,11783390
150231,359525
150232,6519625
150233,16730343
150234,16218872
150235,20198661
150239,17872994
150240,15338449
150241,17629066
150242,15644456
150243,16755371
150245,2107873
150246,17208362
150247,8815240
150248,19363768
150249,19501004
150250,1816478
150251,17826173
150252,6651882
150255,19245853
150256,16536276
150257,5291865
150258,16294183
150259,8662914
150261,1637165
150262,8101653
150264,7483945
150265,8200361
150266,5142257
150268,13573784
150272,8574382
150274,5888489
150275,936342
150276,13774693
150277,16846243
150278,2149347
150279,15839350
150280,10928516
150281,1511177
150282,10376919
150283,14783968
150284,12806924
150285,11062806
150287,12354226
150289,6491693
150290,14286510
150291,11265521
150292,14974159
150296,6986478
150301,19293149
150302,14749336
150305,20527875
150306,19955360
150307,716843
150308,1963051
150309,11646212
150311,16183678
150314,1729272
150316,434950
150317,1718550
150319,7922524
150320,14213587
150321,8215569
150323,5404549
150324,5618539
150326,8959257
150327,7953695
150328,17435535
150330,379559
150331,15703941
150336,11774318
150337,7304344
150341,1654201
150342,18789514
150343,13160409
150345,17255604
150346,17842297
150348,1476570
150349,15804355
150350,17652839
150351,5464251
150352,11794207
150356,12248694
150357,16911237
150359,7186466
150360,1139009
150361,13693141
150362,10010609
150363,15977900
150365,7577981
150366,15244805
150367,2079131
150368,19329756
150370,11834322
150371,8254496
150374,1956552
150375,19426368
150376,11448287
150377,11308806
150379,17841919
150381,19277496
150382,5615657
150384,8595332
150385,8372126
150386,11067511
150388,8901537
150392,13958756
150394,10427386
150396,16967627
150397,1100260
150398,13357947
150401,17175849
150402,684534
150404,7004310
150405,6362045
150407,8494087
150410,7660174
150412,7752646
150414,14348536
150415,16905312
150416,1480823
150417,5897745
150418,7672210
150419,9777337
150423,1434716
150424,8125885
150426,8023848
150427,16827899
150428,1868641
150429,8311276
150430,1904273
150432,13728856
150433,12196005
150435,2060435
150436,8141200
150437,8336898
150438,10791195
150439,20307808
150442,19735212
150443,20758469
150444,19634501
150448,19842380
150449,17006146
150452,6199618
150453,14995048
150454,19731453
150456,15785225
150457,12850988
150458,20361777
150459,19916803
150460,16427134
150464,2192756
150465,16702952
150469,12980881
150470,17076991
150471,19609818
150474,19903253
150476,14197235
150477,13188893
150479,19803958
150480,16280765
150481,7113164
150483,12908206
150484,16753445
150485,10905084
150486,18460908
150487,18715841
150488,14517596
150489,7117168
150490,1622937
150491,19018350
150493,12305435
150496,17615985
150497,5699301
150498,20537699
150499,152524
150500,20180321
150501,10610928
150503,11684450
150504,14745869
150505,9699266
150506,292720
150507,19509124
150509,17868053
150510,11419376
150511,18073683
150512,17829949
150513,6433308
150514,8888555
150515,17922617
150516,11092153
150517,10011019
150519,19279604
150520,16764497
150521,10886896
150522,15734228
150523,1540325
150524,8606981
150525,861410
150527,1204727
150529,528070
150532,20296859
150533,20246874
150535,12025124
150536,20105190
150537,19747884
150538,13849336
150540,1401760
150541,13332543
150542,14377742
150543,14151106
150544,7570696
150545,8497533
150546,17568267
150547,17525112
150548,13747825
150549,13307978
150551,17557639
150552,19169343
150553,15094842
150554,17636841
150555,18479248
150556,7797253
150557,8081237
150558,16165703
150559,50742
150560,10184046
150561,6551001
150562,11216264
150563,17897227
150564,16131866
150565,8729886
150566,8602550
150567,16288258
150568,18035986
150570,8765523
150572,17525003
150573,20399072
150574,7854546
150575,14486890
150576,19796978
150577,11426416
150578,20508655
150581,8799786
150582,10371235
150583,16699924
150585,8175848
150588,14988088
150589,7851181
150590,90943
150591,8149323
150593,11402419
150596,10695365
150598,1320894
150599,5965159
150600,19278769
150601,6262804
150603,699405
150604,8878019
150605,8421402
150607,7814878
150608,17772531
150609,14960299
150610,15755933
150611,19691190
150613,17278968
150615,7245610
150616,6227912
150617,10765104
150620,673563
150621,18248040
150622,12524284
150623,609503
150624,239306
150625,55394
150627,5828655
150628,20506566
150631,20485175
150632,2146745
150633,11396764
150634,16231362
150635,13299717
150638,1077608
150639,2510341
150641,16197707
150642,15772063
150643,2006939
150644,10542896
150646,18328577
150647,5935304
150648,16371449
150649,10924203
150650,6240679
150653,14784796
150655,16271121
150656,11858320
150658,16313391
150659,16821136
150660,18090469
150661,17333116
150662,16248320
150663,852444
150664,10829101
150665,11683823
150666,7767815
150667,13021660
150668,19812225
150672,14294964
150673,931130
150674,12986123
150677,11604393
150678,12214221
150681,931263
150683,5379105
150685,9068032
150686,7788796
150687,8878284
150688,19021125
150691,993445
150692,18585230
150695,18634621
150696,18317372
150698,6284402
150699,6809411
150701,836916
150703,552495
150706,14294995
150707,7405327
150709,19490921
150710,12394695
150713,17313533
150714,5779504
150715,6324410
150718,19318979
150719,10533772
150720,7680994
150721,18738063
150722,6437896
150723,8269426
150724,19628566
150726,19637999
150727,12952086
150728,11821209
150729,8368702
150730,17666073
150731,1771798
150732,11706716
150734,13133756
150735,8311755
150736,10869245
150737,19493294
150739,13379516
150741,14086503
150742,17301558
150744,16256247
150745,15155797
150746,11773992
150750,7009895
150752,19168161
150753,8110281
150755,8278058
150756,9056177
150757,8442046
150758,15557672
150760,10890088
150761,11617223
150762,18122024
150764,15850881
150766,10705759
150767,17850474
150769,15705067
150770,17473884
150771,12202675
150772,6425699
150773,9859547
150774,11079075
150776,2241882
150777,20501258
150778,456082
150779,14355012
150780,11904982
150781,8049420
150782,8468251
150783,5794050
150784,18485192
150786,13472565
150787,10250895
150789,19327017
150790,8988178
150791,15291135
150792,7603941
150793,940920
150794,919942
150795,8614188
150796,18761207
150797,6122753
150798,19891202
150800,5301550
150801,15198814
150803,399905
150806,1189217
150809,19328785
150810,6354589
150812,5232203
150813,1350670
150814,19512266
150817,1556629
150818,12833701
150819,12436081
150821,5187790
150822,20300775
150823,13913438
150824,19311432
150825,20311424
150827,20859908
150828,19804420
150829,1193358
150830,13420744
150831,2604
150832,11498650
150833,5854837
150835,11201473
150836,12910948
150837,9855032
150838,11446483
150839,15155567
150840,8492170
150842,8447728
150843,359985
150844,10756741
150845,6353531
150846,7784177
150849,7616390
150850,672445
150851,5750113
150853,10838126
150854,1690110
150856,5553087
150857,9144819
150858,13456267
150861,1506752
150863,2117520
150864,7066470
150865,12176536
150867,10808737
150869,19425247
150871,19332226
150872,19606886
150874,651412
150875,673479
150878,1873175
150879,367763
150880,18651947
150881,11427549
150883,14710945
150884,16489549
150887,2227163
150888,542435
150890,8098881
150891,9779609
150892,2093205
150893,7600480
150894,6060840
150895,19364044
150896,19335978
150897,673088
150898,19295250
150900,13425476
150901,683935
150902,9681545
150903,10209717
150906,5857635
150907,1293124
150908,17715983
150909,8324990
150910,10187708
150911,2174026
150917,1336174
150918,20850930
150925,9805465
150926,7409219
150929,9611379
150931,11279804
150932,1921996
150934,7345270
150935,6079400
150936,15993357
150938,19383611
150940,19799228
150941,6943112
150942,1337880
150945,12761312
150946,7133112
150950,7650237
150951,9417380
150952,11556302
150959,8115881
150963,13110901
150964,6115031
150966,15010117
150968,13655319
150970,19425606
150971,8952016
150973,13630336
150974,14318280
150975,10047838
150978,15585959
150979,8486602
150980,10621497
150981,1898910
150982,17776492
150983,17877980
150985,19838236
150986,18250781
150987,10538899
150989,1957876
150991,8765483
150992,10062262
150994,16414252
150995,16544377
150996,18355275
150997,17967688
150998,8218710
150999,11677800
151000,17768174
151001,12867543
151003,17061024
151004,19976802
151005,7981495
151006,15246642
151007,16349432
151010,18791151
151011,17589327
151013,13792141
151014,13474200
151015,10253286
151016,17768428
151017,15963732
151018,16840774
151019,18135804
151020,13635096
151021,17808933
151022,419381
151023,17606948
151025,17756402
151026,20148407
151027,19718005
151028,15515317
151029,13966912
151031,10697771
151032,19437716
151033,17628778
151034,13277795
151036,18231278
151037,13340598
151039,11150849
151040,19339527
151041,933026
151043,18633919
151044,10413623
151045,19040253
151046,13212370
151048,16270667
151049,13749901
151050,16887240
151051,17151499
151052,10472546
151053,6840565
151055,6963591
151056,7806836
151057,17600041
151058,15099255
151059,13874235
151060,15874085
151061,17694826
151062,17369540
151063,16972012
151064,13392918
151065,16729178
151067,17785415
151068,12339724
151069,17861368
151070,15779766
151071,18823854
151072,17984261
151073,8782927
151075,10570008
151076,16221543
151079,18006660
151080,10934015
151081,10496014
151082,17455888
151083,16789123
151084,20659926
151085,8898199
151086,10361383
151090,15853403
151091,12203205
151092,19936227
151093,13201849
151094,11735128
151095,16838437
151098,19422359
151100,16690796
151101,16497751
151102,16114750
151103,8725257
151104,20308561
151105,16520704
151106,7995323
151108,19359033
151109,16754326
151110,16478709
151111,19229458
151112,19391444
151113,20174817
151114,11593908
151115,17768715
151116,8928974
151117,14573884
151118,10178730
151119,14710618
151120,20358095
151122,18333845
151123,16214315
151125,16742466
151126,16048859
151127,16019729
151130,18218746
151132,18733655
151133,13744148
151134,18829005
151135,20140016
151137,17838807
151138,13058961
151140,18696814
151141,19768514
151143,16926866
151144,13439082
151145,9674628
151147,12490721
151149,15285948
151150,19031885
151152,16397646
151153,19793229
151155,18517631
151157,19723362
151158,17485844
151159,15250990
151160,17298828
151161,19528921
151163,17667279
151165,15553967
151166,19565517
151167,18119214
151168,18807570
151171,18519441
151172,18676921
151174,18962154
151175,17998504
151177,19514458
151178,6190628
151179,19454764
151180,15983089
151181,1154775
151182,16194539
151183,10271067
151184,17996529
151185,18363563
151186,1956140
151187,11652115
151188,11664966
151189,15587744
151190,19403725
151191,10542291
151192,13745552
151193,19401731
151194,12729283
151195,11908805
151196,19154646
151197,10790979
151199,12859697
151200,16585439
151201,19223847
151203,18551513
151204,17914056
151205,18030521
151207,13349286
151208,12206508
151209,19173786
151211,10407958
151212,19218119
151213,19004896
151215,12052880
151216,8493032
151217,8052874
151218,10073563
151219,18996810
151220,1160942
151222,8152897
151223,19042223
151225,18304678
151226,19062525
151227,6224783
151229,13006521
151230,19006890
151231,19000138
151232,15989873
151233,16845714
151234,17926952
151235,17177496
151236,14199580
151237,18929167
151238,17083687
151239,17745525
151240,18783080
151241,18796945
151242,6254769
151243,16960757
151244,7818590
151245,8950720
151246,15591324
151247,16091987
151248,18022391
151250,15850564
151251,7743465
151252,18246860
151253,6960542
151254,10203714
151256,5704934
151257,14967132
151258,795854
151259,18140342
151260,15298146
151261,10710723
151262,15431179
151264,15735095
151265,9920655
151267,17592205
151268,8434607
151269,8134581
151270,12772533
151271,17685506
151273,12383447
151274,10762319
151275,15432031
151276,17374079
151277,17627431
151279,18121123
151280,10684632
151281,17396116
151282,16108795
151283,17921459
151284,17456838
151285,10524608
151286,17512597
151288,13112460
151289,17137840
151290,12962774
151291,14621942
151292,11977910
151293,13920692
151294,17712024
151295,15901671
151296,17918322
151298,9777305
151299,15767115
151300,17741498
151301,16215225
151302,17026162
151303,17608532
151304,6364818
151305,17806271
151306,17718669
151307,16541448
151308,16472915
151310,16305087
151311,12211455
151313,15077288
151314,13304986
151315,14385728
151316,11599241
151317,10098051
151318,16637549
151319,20369186
151320,15197720
151321,18504049
151322,19110057
151324,7999672
151325,19576049
151327,13993441
151328,18181809
151329,19026306
151331,1923466
151332,1219341
151333,1849038
151334,11788382
151336,112891
151338,869922
151340,14174952
151341,1475722
151342,15891777
151343,14138351
151344,6786004
151346,15736324
151347,1683970
151348,14828084
151350,2180205
151351,6713049
151353,5264979
151354,6925490
151355,10978832
151356,15317976
151357,5173015
151358,16157280
151359,5917519
151360,11955130
151361,844167
151362,6480868
151363,5267476
151364,10114948
151365,6625961
151367,7533310
151368,7734247
151369,6608270
151370,12418421
151371,14795057
151372,14435150
151373,19311222
151374,12107677
151376,14640513
151377,10295791
151378,302021
151380,15332167
151381,12132500
151382,14548508
151383,8683819
151384,17508128
151386,732731
151387,6071814
151388,17198425
151389,13755203
151390,14244633
151391,18604636
151392,18350905
151393,15996739
151394,13742229
151396,8260688
151397,8222971
151398,12615239
151399,8163884
151400,15698183
151401,6447088
151402,11856655
151403,17994483
151404,16925621
151406,9661007
151407,10017479
151409,17344500
151410,10829440
151411,20162933
151412,2125955
151413,1300717
151416,18137199
151418,18544446
151419,2124831
151420,6052806
151421,5735573
151422,13515092
151423,5581235
151424,18891657
151425,16268521
151426,18388082
151428,6469532
151429,10620525
151432,16640743
151433,16345913
151436,17046866
151439,19069945
151442,14528228
151444,18098340
151445,14975123
151448,14187819
151449,11262725
151451,17326886
151452,9863315
151454,13712119
151455,14598077
151458,7348566
151459,10574731
151460,7632765
151461,42485
151462,12555941
151463,1385627
151465,17014034
151466,16660343
151467,17411261
151469,10765924
151471,14798390
151472,15113901
151473,14556092
151474,274336
151475,10735130
151476,9124967
151477,14214908
151478,18709363
151479,12202283
151481,551673
151484,8319883
151487,740662
151490,365971
151491,11773685
151492,626564
151493,597483
151494,1118876
151496,2094606
151497,13310002
151499,6112118
151503,16968214
151504,7471959
151506,10360655
151508,16500339
151510,10521562
151511,6693524
151512,691133
151513,5631807
151514,17714260
151517,5670516
151518,520508
151519,1747837
151520,6369862
151521,5676541
151522,507543
151523,624668
151525,8237852
151526,10653294
151527,632665
151529,7674303
151530,5274486
151531,12364331
151534,6500974
151535,15167041
151536,1736736
151538,11246996
151539,1230762
151542,32800
151548,13594379
151551,8479981
151553,1739582
151555,7937181
151558,8426399
151560,7288847
151564,9868253
151567,11475480
151569,20063348
151572,19948992
151573,6580913
151576,1259673
151581,5269910
151584,6954914
151585,17752382
151586,88488
151588,15949342
151589,1309723
151591,5884932
151592,7480127
151593,8773931
151594,5336356
151595,18094403
151596,6102707
151597,7365792
151601,11229350
151602,5689266
151604,13969867
151606,18035738
151607,7879092
151608,7471261
151609,11339959
151611,586580
151613,56574
151614,12279392
151616,7201139
151617,15706002
151618,13781590
151619,18402508
151620,7323775
151623,280507
151625,1242951
151627,8206287
151629,5778199
151630,2181209
151632,408307
151633,18000846
151636,16684691
151638,14172898
151639,1833044
151640,7782995
151644,6934505
151645,6030668
151647,9633652
151648,16293065
151649,9055098
151651,5106388
151652,6943572
151653,7555544
151654,8227896
151655,6200051
151656,93887
151658,12962721
151659,1162543
151660,6262747
151661,5566175
151663,772682
151664,1414247
151667,1732091
151672,618251
151675,2232085
151676,20352086
151677,7455715
151680,6996921
151681,396743
151682,13852808
151683,5393183
151684,14641555
151685,7457781
151686,15366400
151687,9060796
151691,10407076
151695,5733447
151696,14092747
151697,10127893
151698,16519266
151700,487633
151701,15323073
151702,6571769
151703,6447074
151707,11813394
151708,18006681
151710,11646811
151711,19437802
151714,12253872
151716,20834212
151717,7877016
151718,14355543
151720,15744129
151721,7006167
151723,631161
151724,17120816
151725,12999717
151726,11341814
151727,1054071
151731,13525452
151732,1643202
151735,13107650
151736,11040462
151738,1901121
151739,15507493
151740,7793594
151741,14444164
151742,20751605
151744,9117271
151746,7733220
151747,14503692
151750,558478
151751,864424
151752,9945315
151753,18600062
151754,13163901
151756,474405
151757,10686017
151759,11393516
151760,12342851
151762,20126183
151764,17670246
151765,10694081
151768,17550300
151769,8250586
151770,10728410
151771,7519711
151772,16458260
151774,15093927
151775,1502332
151776,13006004
151777,7902190
151778,13625731
151779,19824329
151780,13898759
151782,372390
151783,14266823
151784,13279408
151785,13832246
151786,19729384
151787,18102355
151790,11047710
151791,13196225
151792,6935297
151793,954536
151794,1893830
151795,19217565
151796,15539529
151797,14530299
151799,18466557
151800,786123
151802,9885506
151803,13655993
151806,9082192
151808,15129323
151809,18854672
151810,20012561
151811,496397
151812,9733146
151813,11204695
151814,6213637
151815,11022450
151816,2647
151817,10543136
151818,14222107
151820,12309282
151821,5366947
151823,7907059
151824,17060841
151825,13474224
151826,1545309
151827,792515
151830,6045240
151831,7586826
151832,15993712
151833,16560197
151834,1155395
151835,8291956
151836,1680340
151837,8506648
151838,1967499
151839,727687
151841,18420791
151843,588900
151846,196194
151847,10409659
151849,1633044
151850,6220894
151851,8275293
151852,17568561
151854,12815245
151855,1260135
151856,7762876
151857,2121165
151858,5643607
151859,5392159
151861,5892719
151863,1492129
151865,14072141
151866,15656370
151868,17269832
151869,6422349
151871,1797374
151872,16898304
151873,5511259
151874,8174275
151875,7156487
151877,20246304
151878,16270881
151883,1636060
151884,490082
151885,10064699
151886,14272350
151887,254697
151889,12779649
151891,7183365
151892,14303568
151893,2005326
151894,11471145
151895,1130353
151896,11671593
151897,587157
151898,10733153
151899,6476566
151900,7542189
151902,1898633
151903,7603735
151904,16553828
151905,11287032
151906,12381060
151907,1259803
151908,17603000
151909,7084833
151910,7074389
151911,7887276
151912,18789902
151916,132444
151920,17264732
151922,6914468
151923,17307721
151924,11158800
151925,8917822
151926,8617898
151930,825165
151931,1265399
151932,13737689
151933,7876238
151934,1268512
151935,11190571
151936,1278568
151938,13153538
151939,11824123
151940,17277499
151941,7013473
151942,19380639
151945,6702335
151946,18667715
151947,1503284
151949,6196763
151951,18140184
151952,13425816
151954,18388930
151955,463570
151956,9141025
151957,17967838
151958,6175476
151960,19225706
151961,9982279
151962,951880
151963,17567710
151965,5146012
151966,5309391
151967,11158651
151968,1468787
151969,1951030
151970,17847959
151971,5928335
151972,6508713
151974,15291769
151975,8128543
151976,7960920
151977,9955164
151978,5101796
151980,15958274
151982,1617747
151983,7803749
151984,13364613
151986,11627426
151987,17359925
151989,12769201
151991,6189682
151992,5698007
151994,8686201
151995,14292427
151996,15082317
151997,481834
151998,7645934
152001,1057818
152003,15623612
152004,10418566
152006,10236584
152007,16746908
152008,5909881
152009,18182864
152010,8100162
152011,20286506
152012,8556219
152014,844982
152017,12819554
152018,11679865
152019,19180987
152020,8611310
152025,636385
152026,14334909
152027,5205775
152028,17107158
152029,8127707
152030,1572032
152031,2084175
152034,17629882
152035,13148204
152036,5249960
152037,17417033
152039,17781782
152040,13084158
152042,12685655
152044,19580857
152046,7308806
152048,9792069
152049,9824879
152050,13946039
152051,1143367
152053,16936544
152054,17347123
152055,20306803
152057,13306359
152059,16706132
152062,13447916
152063,18305988
152064,17195524
152065,7836242
152066,17571302
152067,12632133
152068,1359834
152069,18246754
152070,13898959
152071,16466769
152072,12412317
152073,20263182
152074,18124993
152075,19404483
152076,16207457
152078,9416547
152080,13823904
152081,1489230
152083,12873597
152085,10829094
152086,14576896
152087,11811300
152088,11911729
152089,14751000
152090,1487102
152093,9286832
152094,14106626
152095,17168097
152097,16872121
152098,17148050
152099,16500332
152100,13079644
152101,18652805
152102,6781049
152103,20297610
152104,20489749
152105,20055982
152106,565336
152107,14136409
152109,12628030
152110,1398943
152113,10428098
152114,10277661
152115,15061892
152116,1253055
152118,17515428
152121,12737363
152122,11094492
152124,19787456
152127,19255519
152128,13504146
152129,11707399
152131,19361710
152132,12363327
152133,933136
152134,12684412
152135,14489618
152136,5984232
152137,10847933
152138,19538795
152140,5761089
152141,12159060
152142,1887304
152143,18430827
152145,16016406
152147,18133733
152148,11425627
152149,17742804
152150,11002075
152151,6847849
152152,1839366
152153,9766991
152154,12331454
152155,11746626
152156,17218827
152157,18971142
152158,9845694
152159,1641915
152162,638572
152163,178114
152164,19345697
152165,11697552
152166,18473926
152167,14865142
152168,16308252
152170,13162336
152171,711533
152172,17984145
152173,5990637
152175,12506089
152176,18952191
152177,18324350
152178,8329043
152180,11227372
152181,14310530
152182,10749091
152184,17763083
152185,8125043
152187,12047568
152188,14697358
152189,11172778
152190,16256149
152191,7345346
152192,6149373
152193,18124671
152195,9757750
152196,1690305
152197,18047001
152198,5366216
152200,18433626
152202,18504359
152203,1469540
152204,8891090
152206,11561372
152208,14053378
152209,8067688
152210,5282496
152211,17678321
152212,14672249
152213,8605483
152214,7398421
152215,8060067
152216,7263187
152217,11685277
152218,16873274
152219,9661933
152221,14078477
152222,8619997
152224,1475629
152225,9764380
152226,20042354
152228,11419162
152229,17366305
152233,18928665
152234,8083804
152235,14456035
152236,5422722
152238,862767
152240,8216557
152241,8266651
152242,19598703
152243,12561764
152246,692523
152249,19268648
152250,7713350
152252,7013086
152253,8732126
152254,17298148
152255,17625215
152258,17193147
152259,19538840
152260,20026655
152261,8672391
152262,19823912
152263,17801985
152265,16421038
152268,13398532
152269,11329322
152270,19858526
152273,14592025
152274,19182968
152276,18570414
152277,17774255
152279,19139258
152280,19025472
152283,8509905
152284,19072367
152285,19295542
152286,19361905
152289,19245597
152290,18881961
152291,13085858
152292,17847514
152294,18096217
152295,10422840
152296,17201591
152297,15862319
152300,17722087
152301,16033714
152302,9896201
152303,16865043
152305,20072034
152306,17010469
152307,14229857
152308,14131663
152309,16139339
152310,20570037
152311,12624613
152312,19803905
152314,685338
152315,641103
152318,1022034
152319,1692792
152320,713469
152321,1348068
152324,13614993
152325,6679591
152326,5355906
152327,5461850
152328,638805
152332,1941986
152337,1067306
152338,5699362
152340,6830614
152341,6094323
152344,821165
152345,8124978
152346,1302751
152348,1966118
152349,213970
152352,135480
152355,15104842
152356,1610740
152359,13579269
152362,12810183
152363,6386036
152364,1962762
152367,6143032
152368,5644479
152370,1228707
152371,176156
152372,7618629
152373,899502
152374,11413742
152376,5820177
152380,1424189
152382,8488038
152385,8801974
152386,681169
152389,767599
152391,1798887
152392,9860994
152393,6501217
152394,14499738
152396,8998723
152397,6761298
152398,14699648
152403,7288654
152404,6725181
152405,7286711
152406,7437766
152407,457780
152409,8020634
152410,5442176
152411,6195528
152412,11433973
152413,620111
152416,6496179
152417,12926857
152421,707447
152423,7975675
152424,7593610
152425,2117808
152427,354908
152428,9847050
152431,6765817
152432,120852
152433,16241484
152436,1077414
152437,525363
152438,870502
152440,722730
152441,104908
152442,73099
152444,8016699
152446,8405719
152447,519924
152448,15463771
152449,264700
152450,910429
152453,5688024
152454,1633221
152455,11056632
152458,1925144
152459,544803
152461,1549350
152462,14292125
152463,14368852
152464,1995957
152465,11422132
152466,15077995
152467,16542675
152469,1081979
152472,7879102
152474,98209
152475,264707
152476,5215922
152477,2041978
152479,6226646
152480,497750
152481,1479096
152482,6524688
152483,1588578
152485,121109
152486,6159965
152487,11404572
152488,6935100
152489,5255321
152490,8665712
152492,299032
152493,5481913
152494,185360
152495,5347929
152497,621028
152498,5680569
152499,8045262
152500,1241615
152503,12342854
152504,162798
152506,75762
152507,5325085
152508,1116414
152510,316272
152512,8516546
152513,12778445
152514,7348903
152515,6787814
152516,5551185
152518,14505078
152519,10819187
152520,825493
152522,6770277
152523,10817416
152524,190990
152525,16558988
152527,728943
152530,16363647
152531,814858
152532,5253062
152533,8078111
152535,5221487
152536,11007486
152537,15120193
152538,6750052
152539,6987864
152541,1356637
152543,12203862
152544,378919
152546,1321681
152547,15946173
152548,248387
152549,6654394
152551,7399461
152552,5482337
152554,10549793
152556,14178570
152560,15520810
152561,7608809
152562,11422286
152565,7023321
152566,10439
152567,14317717
152568,13809002
152570,739409
152571,14291167
152572,9859109
152573,7572140
152574,6906484
152576,13855424
152577,12250233
152578,532938
152579,1535745
152582,421897
152584,8294972
152585,12120997
152586,892884
152587,1503506
152588,1350559
152589,940460
152590,17552560
152593,5427852
152594,12330200
152595,6240423
152597,16678913
152598,741941
152600,1486882
152602,10036628
152604,5989994
152605,1871676
152607,551597
152609,15267411
152610,12127964
152611,8229217
152612,11961023
152615,5424653
152616,7365297
152620,6099056
152621,9914448
152623,6939936
152625,15968139
152627,13853234
152630,761844
152631,7876963
152632,7932801
152633,7867232
152634,16411379
152635,13371815
152636,1807804
152637,8363516
152638,13675008
152639,6180829
152640,17037108
152641,6095653
152642,772495
152643,12412147
152644,7545686
152647,6306642
152648,11293600
152651,6752143
152653,5759982
152654,16285155
152655,9909136
152657,9658060
152658,6105560
152661,6454324
152662,1717274
152663,8874184
152665,8812904
152666,16379438
152667,1842700
152668,6162109
152669,9849217
152672,11671555
152675,9660644
152677,11134086
152678,6768877
152680,1116535
152683,1216413
152684,12538328
152685,8295273
152688,9169061
152690,19060877
152691,9020833
152692,13214933
152694,15083277
152695,1001310
152696,19853510
152697,11867107
152698,14507774
152699,6558768
152700,6188196
152701,8589393
152702,16479028
152703,7530702
152704,1336140
152706,7207433
152707,17755154
152708,18963020
152710,770262
152711,1923988
152712,8955665
152713,15606
152715,8258445
152717,12567144
152718,5398441
152719,10682230
152721,5802482
152722,15210387
152728,8547583
152730,8103436
152731,12143856
152732,6791226
152733,1890379
152734,13127470
152735,16311547
152737,16082197
152739,6328044
152741,10895433
152742,1285686
152743,11406349
152744,2144357
152746,7676731
152747,1714790
152748,5289873
152749,12542515
152750,1396811
152751,18492535
152753,19348110
152754,12644832
152757,17894660
152759,6953582
152760,5522751
152761,2062104
152764,874441
152765,14037157
152766,1010931
152771,15518236
152775,14700162
152776,1827921
152779,11009966
152781,776812
152782,579760
152785,5939465
152786,14767950
152789,13735221
152791,10780370
152792,8905395
152795,17794153
152797,10032305
152799,13688
152802,12778395
152804,8329613
152805,10685780
152806,7905624
152807,17518540
152809,1683772
152810,11668507
152812,933688
152813,1594356
152814,7381171
152815,7607397
152816,5745257
152817,978052
152818,7189451
152820,12015994
152821,12748450
152823,5112681
152824,6116847
152825,12615849
152826,17838633
152827,1483118
152829,1715628
152832,6457101
152833,8654650
152834,1050655
152835,5673860
152836,1306596
152837,10035993
152840,9970069
152841,839332
152843,329308
152845,1240114
152847,1317691
152848,14638417
152849,12216746
152852,5484703
152854,15440961
152855,6414268
152856,9689545
152857,8474028
152859,6683546
152860,5297074
152861,744908
152862,12280458
152863,6360096
152864,839454
152865,7202609
152866,7311010
152868,594812
152871,8586613
152872,886635
152873,5311122
152874,11323256
152875,11522371
152876,6052336
152877,627727
152879,8736510
152880,7537362
152882,7822456
152883,5302628
152887,14834716
152889,6862002
152890,12263680
152893,14735740
152895,8586242
152896,12096213
152897,9449955
152899,20154194
152900,8872098
152902,15115635
152903,1209315
152904,18518736
152906,2081903
152907,13465154
152909,18083930
152910,12715693
152911,19445288
152912,13074469
152913,17132436
152914,6296928
152915,12360722
152916,16799651
152917,15755817
152918,8900836
152920,11857466
152921,6473029
152922,9113212
152925,20086005
152926,1573617
152927,15665475
152928,16619534
152930,11728957
152931,16304445
152934,12118657
152935,10388551
152938,2023507
152940,15900192
152941,9930938
152942,17717409
152943,1890211
152944,6734020
152945,15035663
152946,19624164
152947,10381951
152948,6658092
152949,1968729
152950,19579311
152951,1811023
152952,7447403
152953,5374296
152954,10819968
152956,14740730
152958,19595735
152960,1769176
152961,8535242
152962,1110740
152964,17212777
152965,18036107
152966,18566672
152969,5928966
152970,877385
152971,783044
152972,18422761
152973,9661026
152975,7885870
152976,20608475
152977,243166
152978,12682241
152979,15969686
152980,8962351
